aaron-krane,nikita-shamgunov,0,
aaron-krane,nir-bejerano,0,
aaron-krane,norm-fogelsong,0,
aaron-krane,om-thoke,2,"CEO, quot"
aaron-krane,ost2pst-software,0,
aaron-krane,paige-craig,1,CEO
aaron-krane,pankaj-shah,0,
aaron-krane,parker-jones,0,
aaron-krane,pat-garrehy,2,"CEO, company"
aaron-krane,patrick-adams,0,
aaron-krane,patrick-filler,0,
aaron-krane,patrick-mcconlogue,0,
aaron-krane,patrick-stonelake,1,company
aaron-krane,paul-attard,0,
aaron-krane,paul-choi,1,CEO
aaron-krane,paul-english,0,
aaron-krane,paul-n-clark,2,"CEO, time"
aaron-krane,paul-tarjan,0,
aaron-krane,paula-keve,1,company
aaron-krane,pedro-surez,0,
aaron-krane,pete-santhappan,0,
aaron-krane,peter-braun,0,
aaron-krane,peter-egan,0,
aaron-krane,peter-harrington-4,0,
aaron-krane,peter-ward-2,0,
aaron-krane,philippe-vial-grelier,1,CEO
aaron-krane,pierre-belichard,0,
aaron-krane,pieter-van-der-does,0,
aaron-krane,po-bronson,0,
aaron-krane,rajan-agarwal,2,"company, time"
aaron-krane,ralph-chu,0,
aaron-krane,ramana-jampala,0,
aaron-krane,ramsey-mcgrory,2,"CEO, Yahoo"
aaron-krane,rasmus-mller-nielsen,0,
aaron-krane,ravi-thummarukudy,3,"CEO, Silicon Valley, millions"
aaron-krane,ray-wang,0,
aaron-krane,reuben-antman,1,company
aaron-krane,rich-keck,1,CEO
aaron-krane,richard-barajas,0,
aaron-krane,richard-davan,0,
aaron-krane,richard-hagen-jr,0,
aaron-krane,richard-tyc,0,
aaron-krane,rita-sharma,0,
aaron-krane,rob-ianelli,0,
aaron-krane,robb-lejuwaan,0,
aaron-krane,robert-binder,1,CEO
aaron-krane,robert-reiner,1,CEO
aaron-krane,rod-rudzin,0,
aaron-krane,roee-adler,1,company
aaron-krane,rohith-bhat,0,
aaron-krane,ron-palmeri,0,
aaron-krane,rowan-mccann,0,
aaron-krane,ruben-daniels,2,"CEO, company"
aaron-krane,ruud-van-der-linden,0,
aaron-krane,ryan-dilworth,0,
aaron-krane,ryan-wells,0,
aaron-krane,sal-siino,1,company
aaron-krane,sam-nunez,1,company
aaron-krane,samy-mizrahi,0,
aaron-krane,sandra-hartley,0,
aaron-krane,sarina-maier,0,
aaron-krane,satya-iluri,0,
aaron-krane,schwark-satyavolu-2,1,company
aaron-krane,scott-minick,0,
aaron-krane,scott-s-beers,2,"CEO, company"
aaron-krane,scott-walchek,2,"CEO, Yahoo"
aaron-krane,shai-n-gozani,1,company
aaron-krane,shannon-rentner,0,
aaron-krane,shash-deshmukh,0,
aaron-krane,shawn-c-rathje,0,
aaron-krane,shimon-hason,2,"company, investors"
aaron-krane,shweta-gupta,1,Yahoo
aaron-krane,skip-goode,1,time
aaron-krane,spiros-martzoukos,0,
aaron-krane,stephen-m-carter,0,
aaron-krane,steve-davis-5,0,
aaron-krane,steve-hafner,0,
aaron-krane,steve-oetegenn,1,CEO
aaron-krane,steve-wilhite,1,CEO
aaron-krane,stian-rustad,1,CEO
aaron-krane,stuart-kightley,0,
aaron-krane,susan-moon,0,
aaron-krane,tadas-viskanta,0,
aaron-krane,tamra-lichtman,0,
aaron-krane,teddy-mekuria,0,
aaron-krane,terry-shofner,0,
aaron-krane,theodor-dalenson,0,
aaron-krane,thomas-cully,0,
aaron-krane,thomas-hodge,0,
aaron-krane,thomas-maul,0,
aaron-krane,thorsten-winternheimer,1,CEO
aaron-krane,tim-donahoe,0,
aaron-krane,tobin-arthur,0,
aaron-krane,tom-quist,0,
aaron-krane,tony-grey,1,CEO
aaron-krane,tradestation-group,0,
aaron-krane,trent-peterson,1,millions
aaron-krane,trieu-pham,0,
aaron-krane,ty-kalklosch,1,company
aaron-krane,urmas-purde,0,
aaron-krane,vaibhav-puri,1,CEO
aaron-krane,vercess-caina,0,
aaron-krane,viji-padma,0,
aaron-krane,vincent-gombault,0,
aaron-krane,vivek-kundra,0,
aaron-krane,wachtell-lipton,0,
aaron-krane,warren-simpson,0,
aaron-krane,web-design-and-development,0,
aaron-krane,wilfried-durand,0,
aaron-krane,will-pugh,0,
aaron-krane,william-j-beerworth,0,
aaron-krane,william-peng,0,
aaron-krane,william-welch,1,company
aaron-krane,wojciech-sznapka,0,
aaron-krane,youngho-yoon,0,
aaron-krane,yury-melnichek,1,Google
aaron-white,abraham-sultan,0,
aaron-white,adam-caplan,1,amp
aaron-white,adam-harrell,0,
aaron-white,adam-marcus,0,
aaron-white,addie-conner,0,
aaron-white,aenor-sawyer,1,amp
aaron-white,ajay-kulkarni,0,
aaron-white,alan-spoon,0,
aaron-white,alessandro-alinone,0,
aaron-white,alex-odle,0,
aaron-white,alex-smith-4,0,
aaron-white,alfonso-hooker,0,
aaron-white,ali-rajabi-shomali,0,
aaron-white,allyson-kelley,0,
aaron-white,alvaro-zamacola,0,
aaron-white,amit-chaudhary-2,0,
aaron-white,amjad-masad,0,
aaron-white,anand-henry,0,
aaron-white,anders-frejo-jorgensen,0,
aaron-white,andres-blank,1,co-founder
aaron-white,andrew-brown-4,0,
aaron-white,andrew-dudum,0,
aaron-white,andrew-heyward,0,
aaron-white,andrew-nutter,0,
aaron-white,andrew-w-hobson,0,
aaron-white,andy-drish,0,
aaron-white,andy-mai,0,
aaron-white,andy-sparks,0,
aaron-white,angela-kim,0,
aaron-white,anthony-t-cheung,0,
aaron-white,april-pedersen,0,
aaron-white,arimathia-otto,0,
aaron-white,arron-shepherd,0,
aaron-white,arun-stephens,1,co-founder
aaron-white,ashley-pearson,0,
aaron-white,ask-bjrn-hansen,1,co-founder
aaron-white,atul-nimje,0,
aaron-white,aviram-eisenberg,0,
aaron-white,baidi-li,0,
aaron-white,barry-freel,1,amp
aaron-white,ben-halstead-2,0,
aaron-white,ben-neumann-2,0,
aaron-white,bijan-sabet-2,0,
aaron-white,bill-draper,0,
aaron-white,bill-lapcevic,0,
aaron-white,billy-martyn,0,
aaron-white,bob-orlando,0,
aaron-white,bobbi-holte,0,
aaron-white,brad-cicero,0,
aaron-white,brad-pelo,0,
aaron-white,brandon-doyle,0,
aaron-white,brent-ramsby,0,
aaron-white,brett-kopf,0,
aaron-white,brian-baumgart,0,
aaron-white,brian-graves,0,
aaron-white,brian-morfitt,0,
aaron-white,brian-west,0,
aaron-white,brodie-beta,0,
aaron-white,bryan-ferren,0,
aaron-white,cameron-priest,0,
aaron-white,carmen-chang,1,amp
aaron-white,catherine-chang,0,
aaron-white,cedric-deltheil,0,
aaron-white,chad-conway,0,
aaron-white,charles-b-ammann,0,
aaron-white,charles-h-r-bracken,0,
aaron-white,chau-nguyen,0,
aaron-white,chirag-bodar,0,
aaron-white,chris-haslam,0,
aaron-white,chris-nunes,0,
aaron-white,chris-torrance,0,
aaron-white,christine-m-mccarthy,1,amp
aaron-white,christopher-doherty,0,
aaron-white,christopher-stanley,0,
aaron-white,ciprian-dobrescu,0,
aaron-white,clipping-hq,0,
aaron-white,colin-ball,0,
aaron-white,colleen-e-harrison,0,
aaron-white,corey-scurlock,0,
aaron-white,courtney-guertin,0,
aaron-white,cristopher-schaepe,1,amp
aaron-white,damian-amajoyi,0,
aaron-white,dan-dolan,0,
aaron-white,dan-s-miller,0,
aaron-white,daniel-alfon,0,
aaron-white,daniel-nelson-4,0,
aaron-white,darlene-liebman,1,amp
aaron-white,dave-frank,0,
aaron-white,dave-maki,0,
aaron-white,dave-sifry,1,co-founder
aaron-white,david-bentley-hurley,0,
aaron-white,david-jones-11,0,
aaron-white,david-l-brown,0,
aaron-white,david-luther,0,
aaron-white,david-prager,0,
aaron-white,david-rourke,0,
aaron-white,debu-purkayastha,1,amp
aaron-white,dennis-howlett,0,
aaron-white,dental-websites,0,
aaron-white,dhanji-prasanna,0,
aaron-white,diane-marcou,1,amp
aaron-white,diego-oliva,1,amp
aaron-white,dina-dublon,1,Carnegie Mellon University
aaron-white,donn-davis,0,
aaron-white,doug-treco,0,
aaron-white,dr-lauren-silverman,0,
aaron-white,dr-ray-woods,0,
aaron-white,dr-vaduvur-bharghavan,0,
aaron-white,drew-massie,0,
aaron-white,duncan-angove-2,0,
aaron-white,eddie-lee,0,
aaron-white,edouard-seynaeve,0,
aaron-white,eimear-mccormack,1,amp
aaron-white,elliott-brown,0,
aaron-white,emil-ovemar,0,
aaron-white,eneko-knorr,0,
aaron-white,eran-lobl,1,amp
aaron-white,erik-gustavson,0,
aaron-white,erin-bury,0,
aaron-white,errol-halperin,0,
aaron-white,ethan-lowry,1,co-founder
aaron-white,external-battery,0,
aaron-white,frank-barbieri,0,
aaron-white,frank-langston,0,
aaron-white,fredo-defrance,0,
aaron-white,g-d-ramkumar,1,co-founder
aaron-white,garrett-thornburg,0,
aaron-white,gaurav-jain,1,amp
aaron-white,general-manager,0,
aaron-white,geoffrey-bessin,1,amp
aaron-white,george-lynch,0,
aaron-white,gerard-cunningham,0,
aaron-white,gideon-stein,0,
aaron-white,giorgos-zacharia,1,co-founder
aaron-white,glitter-tattoo-kits,1,amp
aaron-white,gordon-handelsman,1,amp
aaron-white,greg-jackson-3,0,
aaron-white,greg-peters-3,0,
aaron-white,greg-wimmer,1,amp
aaron-white,gretchen-baisa,0,
aaron-white,guri-singh,1,amp
aaron-white,guy-g-levy,0,
aaron-white,h-james-dallas,0,
aaron-white,hansie-koch,0,
aaron-white,harley-blettner,0,
aaron-white,heinz-roggenkemper,0,
aaron-white,hiraash-thawfeek,0,
aaron-white,howard-field,0,
aaron-white,hunter-jensen,0,
aaron-white,ian-black,0,
aaron-white,igor-barinboim,0,
aaron-white,ismail-kola,0,
aaron-white,j-p-errico,0,
aaron-white,jack-comeau,0,
aaron-white,jacqueline-reses,0,
aaron-white,jake-ryan,0,
aaron-white,james-m-trimble,0,
aaron-white,james-page,1,amp
aaron-white,janne-tanninen,0,
aaron-white,jared-weinstein-2,0,
aaron-white,jason-hurt,0,
aaron-white,javier-lopez,0,
aaron-white,jay-ganaden,0,
aaron-white,jay-radia,0,
aaron-white,jays-finnecy,0,
aaron-white,jeff-t-swenson,0,
aaron-white,jeffrey-m-mann,0,
aaron-white,jennifer-rector,0,
aaron-white,jeremy-richardson,1,amp
aaron-white,jessica-lee-2,0,
aaron-white,jim-paulson,0,
aaron-white,jin-kim,0,
aaron-white,joakim-achren,0,
aaron-white,joe-gruca,0,
aaron-white,joel-lefkovitz,0,
aaron-white,john-eden,1,amp
aaron-white,john-gage,0,
aaron-white,john-jellinek,0,
aaron-white,john-ledoux,0,
aaron-white,john-peterson,0,
aaron-white,john-wolpert,0,
aaron-white,jon-aguirre,0,
aaron-white,jonah-jones,0,
aaron-white,jonathan-glass,1,amp
aaron-white,jonathan-sackheim,0,
aaron-white,jos-cayasso,0,
aaron-white,joseph-matteo,0,
aaron-white,joseph-yossi-deutsch,1,amp
aaron-white,julie-greenhouse,0,
aaron-white,jussi-palmroth,0,
aaron-white,justin-halloran,0,
aaron-white,justin-raddatz,0,
aaron-white,k-b-chandrasekhar,0,
aaron-white,kassia-shishkoff,0,
aaron-white,katherine-covellone,0,
aaron-white,kathy-mclaughlin,0,
aaron-white,kelli-richards,1,amp
aaron-white,kelsey-schwenk,0,
aaron-white,ken-schneider,0,
aaron-white,kenneth-berger,0,
aaron-white,kevin-casey,0,
aaron-white,kevin-gabelein,0,
aaron-white,kevin-moore-2,0,
aaron-white,kimberley-kasper,0,
aaron-white,kiril-savino,1,amp
aaron-white,kostas-staikos,1,co-founder
aaron-white,krishna-k-gupta,0,
aaron-white,kuangwei-hwang,0,
aaron-white,lance-greggain,1,co-founder
aaron-white,larry-brilliant,0,
aaron-white,lawrence-merritt,1,amp
aaron-white,lee-zhou,0,
aaron-white,leslie-a-shipley,0,
aaron-white,lex-bayer,1,co-founder
aaron-white,lior-sion,0,
aaron-white,lisa-pavey,0,
aaron-white,luca-pulira,0,
aaron-white,luis-von-ahn,1,Carnegie Mellon University
aaron-white,magid-abraham,0,
aaron-white,manuel-maqueda,0,
aaron-white,marco-oriano,0,
aaron-white,marcus-lindstrm,0,
aaron-white,mark-cooper-2,1,amp
aaron-white,mark-gurman-2,0,
aaron-white,mark-norman,0,
aaron-white,mark-verstegen,0,
aaron-white,marta-gimeno,0,
aaron-white,martin-duval,1,amp
aaron-white,martin-lorentzon,0,
aaron-white,matt-munson,0,
aaron-white,matt-singer,0,
aaron-white,mattan-griffel,1,amp
aaron-white,matthew-cottingham,0,
aaron-white,matthew-pangborn,0,
aaron-white,matthew-w-emmens,0,
aaron-white,meishar-meiri,0,
aaron-white,merrick-furst,2,"Carnegie Mellon University, co-founder"
aaron-white,michael-caranfa,0,
aaron-white,michael-d-taylor,0,
aaron-white,michael-gile,1,co-founder
aaron-white,michael-hirschbrich,0,
aaron-white,michael-jelacic,1,amp
aaron-white,michael-l-canning,0,
aaron-white,michael-m-campbell,0,
aaron-white,michael-reinicke,0,
aaron-white,michael-szabados,0,
aaron-white,michal-grzegorczyk,0,
aaron-white,miguel-de-buf,0,
aaron-white,mikael-ylinen,0,
aaron-white,mike-cartwright,0,
aaron-white,mike-riemer-2,0,
aaron-white,mike-zafirovski,0,
aaron-white,minh-q-tran,2,"amp, co-founder"
aaron-white,mitch-davis,1,amp
aaron-white,mohammed-hisamuddin,0,
aaron-white,mr-kenneth-galbraith,0,
aaron-white,ms-surekha-shetty,0,
aaron-white,nagendra-sirola,0,
aaron-white,nancy-schoendorf,0,
aaron-white,nathan-herald,0,
aaron-white,nathaniel-landau,0,
aaron-white,neal-cohen,0,
aaron-white,neng-bing-doh,1,amp
aaron-white,nick-stoumpas,0,
aaron-white,nicolaj-b-mllertz,0,
aaron-white,nigel-brown,1,co-founder
aaron-white,nikita-shamgunov,0,
aaron-white,nir-bejerano,0,
aaron-white,norm-fogelsong,0,
aaron-white,om-thoke,1,amp
aaron-white,ost2pst-software,0,
aaron-white,paige-craig,1,amp
aaron-white,pankaj-shah,0,
aaron-white,parker-jones,0,
aaron-white,pat-garrehy,0,
aaron-white,patrick-adams,0,
aaron-white,patrick-filler,0,
aaron-white,patrick-mcconlogue,0,
aaron-white,patrick-stonelake,1,co-founder
aaron-white,paul-attard,1,amp
aaron-white,paul-choi,0,
aaron-white,paul-english,0,
aaron-white,paul-n-clark,0,
aaron-white,paul-tarjan,0,
aaron-white,paula-keve,1,amp
aaron-white,pedro-surez,0,
aaron-white,pete-santhappan,1,amp
aaron-white,peter-braun,0,
aaron-white,peter-egan,0,
aaron-white,peter-harrington-4,0,
aaron-white,peter-ward-2,0,
aaron-white,philippe-vial-grelier,0,
aaron-white,pierre-belichard,0,
aaron-white,pieter-van-der-does,0,
aaron-white,po-bronson,0,
aaron-white,rajan-agarwal,0,
aaron-white,ralph-chu,0,
aaron-white,ramana-jampala,0,
aaron-white,ramsey-mcgrory,0,
aaron-white,rasmus-mller-nielsen,0,
aaron-white,ravi-thummarukudy,3,"amp, co-founder, millions"
aaron-white,ray-wang,0,
aaron-white,reuben-antman,0,
aaron-white,rich-keck,1,amp
aaron-white,richard-barajas,0,
aaron-white,richard-davan,0,
aaron-white,richard-hagen-jr,0,
aaron-white,richard-tyc,0,
aaron-white,rita-sharma,0,
aaron-white,rob-ianelli,0,
aaron-white,robb-lejuwaan,0,
aaron-white,robert-binder,0,
aaron-white,robert-reiner,0,
aaron-white,rod-rudzin,0,
aaron-white,roee-adler,2,"amp, co-founder"
aaron-white,rohith-bhat,0,
aaron-white,ron-palmeri,0,
aaron-white,rowan-mccann,0,
aaron-white,ruben-daniels,0,
aaron-white,ruud-van-der-linden,0,
aaron-white,ryan-dilworth,0,
aaron-white,ryan-wells,0,
aaron-white,sal-siino,1,amp
aaron-white,sam-nunez,0,
aaron-white,samy-mizrahi,1,co-founder
aaron-white,sandra-hartley,0,
aaron-white,sarina-maier,0,
aaron-white,satya-iluri,0,
aaron-white,schwark-satyavolu-2,1,co-founder
aaron-white,scott-minick,0,
aaron-white,scott-s-beers,0,
aaron-white,scott-walchek,1,co-founder
aaron-white,shai-n-gozani,0,
aaron-white,shannon-rentner,0,
aaron-white,shash-deshmukh,1,co-founder
aaron-white,shawn-c-rathje,1,amp
aaron-white,shimon-hason,0,
aaron-white,shweta-gupta,1,amp
aaron-white,skip-goode,0,
aaron-white,spiros-martzoukos,0,
aaron-white,stephen-m-carter,0,
aaron-white,steve-davis-5,0,
aaron-white,steve-hafner,0,
aaron-white,steve-oetegenn,0,
aaron-white,steve-wilhite,0,
aaron-white,stian-rustad,0,
aaron-white,stuart-kightley,1,amp
aaron-white,susan-moon,0,
aaron-white,tadas-viskanta,0,
aaron-white,tamra-lichtman,0,
aaron-white,teddy-mekuria,0,
aaron-white,terry-shofner,0,
aaron-white,theodor-dalenson,0,
aaron-white,thomas-cully,1,amp
aaron-white,thomas-hodge,1,amp
aaron-white,thomas-maul,0,
aaron-white,thorsten-winternheimer,0,
aaron-white,tim-donahoe,0,
aaron-white,tobin-arthur,0,
aaron-white,tom-quist,0,
aaron-white,tony-grey,0,
aaron-white,tradestation-group,0,
aaron-white,trent-peterson,1,millions
aaron-white,trieu-pham,0,
aaron-white,ty-kalklosch,0,
aaron-white,urmas-purde,0,
aaron-white,vaibhav-puri,1,amp
aaron-white,vercess-caina,0,
aaron-white,viji-padma,0,
aaron-white,vincent-gombault,0,
aaron-white,vivek-kundra,0,
aaron-white,wachtell-lipton,1,amp
aaron-white,warren-simpson,0,
aaron-white,web-design-and-development,0,
aaron-white,wilfried-durand,0,
aaron-white,will-pugh,0,
aaron-white,william-j-beerworth,1,amp
aaron-white,william-peng,0,
aaron-white,william-welch,1,co-founder
aaron-white,wojciech-sznapka,0,
aaron-white,youngho-yoon,0,
aaron-white,yury-melnichek,0,
abraham-sultan,adam-caplan,0,
abraham-sultan,adam-harrell,0,
abraham-sultan,adam-marcus,0,
abraham-sultan,addie-conner,0,
abraham-sultan,aenor-sawyer,0,
abraham-sultan,ajay-kulkarni,0,
abraham-sultan,alan-spoon,0,
abraham-sultan,alessandro-alinone,0,
abraham-sultan,alex-odle,0,
abraham-sultan,alex-smith-4,0,
abraham-sultan,alfonso-hooker,0,
abraham-sultan,ali-rajabi-shomali,0,
